[BeGaze]
Converted from:	F:\1. ON ROAD - Track\006 JW\006 JW 20130413 Rested\SMI\006 JW 20130413 - Rested.idf
Date:	08.08.2014 16:12:12
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	006 JW 20130413 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	42	5724074401	5724095183	20782	405.82	404.24	398.00	459.41	1.70	151.47	0.00	81.59	3515.12	-3381.78	3304.51
Saccade L	1	43	5724553874	5724573449	19575	386.38	468.52	393.59	390.77	1.63	199.49	1.00	83.18	4946.45	-4016.14	3360.79
Saccade L	1	44	5725472627	5725492675	20048	398.59	371.27	391.06	426.30	1.63	141.94	1.00	81.47	3463.43	-3326.70	2641.88
Saccade L	1	45	5726093051	5726112001	18950	384.26	415.08	395.32	361.46	1.83	173.10	0.00	96.34	3299.49	-2748.93	2921.52
Saccade L	1	46	5728149608	5728190785	41177	398.71	347.25	400.24	454.24	3.18	152.53	1.00	77.31	3649.10	-3666.19	2674.12
Saccade L	1	47	5728708964	5728808696	99732	359.14	397.07	330.61	248.24	93.24	1343.16	0.00	934.89	33579.09	-21312.36	14603.08
Saccade L	1	48	5730067344	5730087683	20339	401.61	331.86	403.67	332.02	0.70	120.53	1.00	34.26	24.22	-2880.78	984.50
Saccade L	1	49	5731146245	5731166073	19828	390.19	384.92	378.83	436.99	1.70	136.18	1.00	85.61	3206.06	-2991.46	2176.35
Saccade L	1	50	5732344798	5732385046	40248	396.56	335.01	360.75	475.80	3.58	202.27	1.00	88.92	4921.38	-4911.68	4198.73
Saccade L	1	51	5733203882	5733223908	20026	376.60	499.16	395.21	400.99	2.11	255.20	1.00	105.19	6247.91	-5819.96	4996.81
Saccade L	1	52	5733903144	5733923096	19952	401.81	320.71	401.69	317.90	0.14	7.77	1.00	7.22	18.51	-6.40	10.52
Saccade L	1	53	5734022927	5734042954	20027	404.58	309.49	390.93	395.68	1.82	222.89	1.00	90.87	5421.99	-5309.10	4609.07
Saccade L	1	54	5734222769	5734242669	19900	372.69	476.24	373.48	484.99	0.36	26.35	0.00	18.29	191.81	-458.25	356.32
Saccade L	1	55	5734562340	5734602330	39990	385.68	465.76	398.49	338.98	3.12	176.01	1.00	78.01	4318.65	-3845.53	3532.33
Saccade L	1	56	5735441328	5735461352	20024	414.33	381.03	388.71	454.61	2.02	199.06	1.00	100.63	4938.49	-4680.25	3782.27
Saccade L	1	57	5736360255	5736400332	40077	379.59	494.15	394.31	356.26	3.40	184.68	0.53	84.87	4546.73	-4005.38	3944.19
