[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121202 Rested\SMI\004CW 20121202 - Rested.idf
Date:	08.08.2014 15:52:11
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121202 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	42	6565712763	6565752780	40017	471.29	286.74	471.77	450.25	4.10	233.95	0.51	102.34	5827.57	-4468.93	4603.08
Saccade L	1	43	6566112264	6566152268	40004	445.13	484.32	370.98	353.05	4.53	265.69	0.51	113.19	6427.84	-2765.24	3284.58
Saccade L	1	44	6566372013	6566392060	20047	365.64	264.62	359.12	254.29	0.37	40.37	1.00	18.33	979.19	-651.70	799.21
Saccade L	1	45	6567271026	6567290953	19927	304.30	276.97	302.67	277.44	0.12	7.15	1.00	6.02	76.07	-70.38	55.14
Saccade L	1	46	6567750518	6567770454	19936	256.08	226.57	253.59	225.16	0.17	10.86	1.00	8.43	84.06	-88.14	80.87
Saccade L	1	47	6568110146	6568150022	39876	189.21	220.93	388.53	263.02	5.70	276.38	1.00	142.90	6873.13	-6405.88	5175.60
Saccade L	1	48	6568449795	6568469818	20023	463.33	274.30	466.29	330.78	1.54	150.77	1.00	76.68	3594.79	-3495.50	3530.85
Saccade L	1	49	6568669514	6568689596	20082	468.17	355.75	468.52	407.50	1.54	132.23	1.00	76.60	3249.15	-3125.56	2591.96
Saccade L	1	50	6569188923	6569249006	60083	438.14	424.71	418.72	268.77	5.09	157.37	1.00	84.71	3603.39	-3543.97	1979.21
Saccade L	1	51	6569448654	6569468637	19983	426.71	324.92	426.50	326.61	0.10	6.75	0.00	5.04	-50.22	-100.95	72.99
Saccade L	1	52	6569729350	6570087911	358561	429.17	327.50	453.96	328.81	46.96	346.62	0.05	130.96	8612.93	-8474.08	5933.41
Saccade L	1	53	6570487568	6570527626	40058	378.02	456.71	420.45	440.21	24.29	1519.13	1.00	606.26	37612.88	-37948.52	37304.61
Saccade L	1	54	6571227725	6571266653	38928	446.69	268.13	423.22	424.86	3.73	241.63	0.49	95.92	5985.23	-4663.42	4571.61
Saccade L	1	55	6571786011	6571845913	59902	430.53	393.89	449.88	271.42	5.02	120.73	0.69	83.85	1944.78	-2578.53	1360.01
Saccade L	1	56	6572205552	6572245525	39973	456.85	229.89	434.25	384.70	3.82	225.73	0.53	95.63	5574.68	-4229.37	4490.40
Saccade L	1	57	6573584011	6573624231	40220	451.28	243.29	446.98	383.21	4.20	254.18	1.00	104.41	6216.21	-5643.46	3890.06
Saccade L	1	58	6574423359	6574503029	79670	423.90	422.68	131.60	442.86	10.00	218.60	0.50	125.53	5428.27	-3810.11	2921.01
Saccade L	1	59	6575302015	6575322276	20261	98.43	429.59	78.65	453.35	0.48	79.01	1.00	23.50	1928.27	-1901.19	1357.09
Saccade L	1	60	6575821850	6575901403	79553	74.13	452.32	382.72	276.96	11.74	253.81	0.75	147.56	6189.03	-4918.63	3705.92
Saccade L	1	61	6576301008	6576340926	39918	421.62	251.72	416.80	411.29	4.54	248.52	0.51	113.72	6122.87	-2910.70	3833.59
Saccade L	1	62	6576780403	6576800415	20012	416.49	443.01	417.02	442.96	0.06	6.59	1.00	3.12	95.55	-131.21	83.63
Saccade L	1	63	6577100013	6577159922	59909	411.04	382.90	437.95	229.89	5.71	184.67	0.67	95.24	2699.64	-4188.84	2080.71
Saccade L	1	64	6577420721	6577499650	78929	424.59	193.89	418.16	328.09	12.14	335.13	0.24	153.79	8066.86	-8147.36	5565.57
Saccade L	1	65	6579577265	6579597309	20044	461.49	303.91	459.28	304.24	0.11	6.89	1.00	5.50	47.51	27.29	35.85
Saccade L	1	66	6580795897	6580816226	20329	395.29	329.12	385.30	326.97	0.31	26.86	0.00	15.01	599.20	-562.07	569.91
Saccade L	1	67	6582114878	6582134403	19525	357.79	294.04	324.74	287.77	0.54	85.95	1.00	27.53	2073.40	-2015.63	1405.82
Saccade L	1	68	6583133270	6583153270	20000	298.48	277.74	269.05	266.21	0.55	80.76	1.00	27.63	1859.05	-1933.71	1331.97
Saccade L	1	69	6585290891	6585312015	21124	-44.82	501.58	188.61	-43.48	8.33	1481.46	1.00	394.35	36983.50	-36977.03	25406.61
Saccade L	1	70	6585450784	6585570644	119860	190.82	-53.72	421.88	272.43	77.20	1559.27	0.50	644.07	31171.70	-31080.28	17041.35
Saccade L	1	71	6586889158	6586909563	20405	465.09	279.92	478.37	368.30	2.13	228.27	1.00	104.27	5687.53	-4234.44	4477.63
Saccade L	1	72	6587109267	6587128911	19644	482.02	437.91	514.53	461.65	0.67	102.87	1.00	33.88	2275.29	-2520.81	1615.17
Saccade L	1	73	6588327522	6588347510	19988	461.26	273.01	460.36	272.41	0.07	5.08	1.00	3.56	-31.60	-65.64	51.79
Saccade L	1	74	6589166536	6589186557	20021	521.86	307.19	569.75	312.33	0.79	123.08	1.00	39.43	3000.94	-2966.42	2155.62
Saccade L	1	75	6589466289	6589486280	19991	495.21	311.81	458.65	311.15	1.51	195.89	0.00	75.59	2030.80	-4876.36	3066.70
Saccade L	1	76	6589646029	6589666045	20016	447.10	367.72	434.32	446.14	2.41	202.99	1.00	120.30	4947.95	-4887.68	3529.95
Saccade L	1	77	6591224290	6591244285	19995	432.12	277.70	388.87	268.92	1.02	112.77	1.00	51.12	2777.78	-2392.81	2354.90
Saccade L	1	78	6591563900	6591583922	20022	390.52	270.49	447.37	287.77	1.29	151.82	1.00	64.22	3707.84	-3630.85	3041.51
Saccade L	1	79	6592083301	6592104489	21188	463.18	290.25	549.46	290.68	1.77	220.41	1.00	83.48	5343.05	-5359.30	4064.82
Saccade L	1	80	6592802858	6592822515	19657	590.41	320.46	592.56	322.18	0.15	8.37	0.00	7.51	-28.60	-52.09	37.56
Saccade L	1	81	6593062295	6593102509	40214	579.16	312.60	402.42	295.35	5.29	247.83	0.50	131.44	6015.90	-5135.84	4398.35
Saccade L	1	82	6594980181	6595001107	20926	324.91	289.09	317.85	283.73	0.53	69.01	0.00	25.22	473.55	-1588.04	832.18
Saccade L	1	83	6595759349	6595779155	19806	351.16	269.19	391.13	271.32	0.58	102.26	1.00	29.35	2513.16	-2449.65	1692.41
Saccade L	1	84	6596358746	6596378542	19796	437.27	294.43	356.89	294.57	2.04	205.36	1.00	102.89	5101.15	-5022.91	4020.70
Saccade L	1	85	6598756108	6598775778	19670	353.52	261.99	355.33	262.06	0.14	12.32	1.00	6.88	11.38	-192.62	81.03
Saccade L	1	86	6601313390	6601333071	19681	418.85	269.32	419.69	270.65	0.09	7.24	1.00	4.77	-81.00	-85.96	83.47
Saccade L	1	87	6602671810	6602851276	179466	474.63	249.54	430.58	77.33	40.48	1162.31	0.67	225.54	27604.21	-29057.69	11087.99
Saccade L	1	88	6602971169	6603051071	79902	403.62	72.22	380.38	58.04	24.20	1036.46	0.27	302.91	25779.39	-25911.51	17090.53
Saccade L	1	89	6603791388	6603810296	18908	481.82	360.24	481.17	432.35	2.33	184.22	1.00	123.11	4487.17	-4474.59	3128.72
Saccade L	1	90	6604409537	6604469713	60176	455.12	422.67	451.48	284.92	4.83	152.47	1.00	80.29	3117.88	-2265.97	1481.45
Saccade L	1	91	6604849154	6604869179	20025	455.51	231.14	462.68	189.89	1.12	113.80	1.00	56.10	2795.46	-2478.19	2635.71
Saccade L	1	92	6604990243	6605029005	38762	465.40	192.99	442.65	417.27	7.24	418.24	0.48	186.86	7089.96	-8081.04	4949.15
Saccade L	1	93	6605528355	6605548388	20033	446.27	325.87	467.10	248.28	8.00	1384.65	0.00	399.58	5130.74	-34405.59	14864.96
Saccade L	1	94	6605708249	6605789278	81029	472.03	319.22	456.11	322.11	9.89	331.34	1.00	122.08	8199.69	-8240.75	6185.20
Saccade L	1	95	6606388633	6606407343	18710	473.68	253.20	476.21	251.85	1.68	174.42	1.00	89.85	-96.33	-4210.10	2827.92
Saccade L	1	96	6607286645	6607326305	39660	478.86	319.29	453.50	448.45	4.58	170.07	1.00	115.59	4066.99	-4076.37	2669.69
Saccade L	1	97	6608125421	6608245298	119877	423.80	424.57	419.57	291.43	6.55	137.93	1.00	54.62	2610.17	-2968.01	1205.60
Saccade L	1	98	6608944858	6608985495	40637	437.75	266.06	436.38	406.17	4.09	217.92	0.48	100.63	5337.21	-3399.84	3484.12
Saccade L	1	99	6609763536	6609783787	20251	476.80	427.04	485.56	426.63	0.73	110.27	0.00	36.29	420.89	-2584.43	1152.01
Saccade L	1	100	6611321792	6611361794	40002	218.50	265.06	399.87	260.67	4.42	272.58	0.50	110.43	6725.83	-6542.90	6361.37
Saccade L	1	101	6611521716	6611701524	179808	408.83	257.50	322.24	321.00	115.58	1309.53	0.78	642.82	32713.12	-32572.79	23211.86
Saccade L	1	102	6612061154	6612100913	39759	335.37	345.39	394.42	447.73	3.97	175.28	0.53	99.85	4273.88	-3516.58	2834.79
Saccade L	1	103	6612520545	6612560407	39862	417.61	412.49	397.81	336.70	3.79	183.02	1.00	95.20	2484.59	-2143.05	1794.90
Saccade L	1	104	6612681519	6612700240	18721	413.61	257.61	414.15	247.70	0.20	25.36	1.00	10.45	560.50	-561.63	479.64
Saccade L	1	105	6612940130	6613080189	140059	412.40	253.04	411.02	258.49	102.64	1222.05	1.00	732.82	30487.50	-30477.64	20275.23
Saccade L	1	106	6613898949	6613938940	39991	423.32	321.31	411.11	394.68	3.68	167.05	0.00	91.98	1718.92	-2901.91	1650.14
Saccade L	1	107	6614558310	6614578536	20226	379.34	361.88	382.35	297.34	7.92	1316.23	0.00	391.80	4126.91	-30758.57	12579.72
Saccade L	1	108	6614718044	6614797922	79878	407.44	243.38	417.53	246.91	11.12	330.81	0.76	139.20	3451.49	-3581.13	3033.90
Saccade L	1	109	6615197418	6615257421	60003	433.91	257.73	435.31	392.97	5.28	186.74	1.00	87.95	4537.16	-3606.51	2476.03
Saccade L	1	110	6616396194	6616416159	19965	439.32	254.49	440.10	325.33	1.80	181.00	1.00	90.33	4433.34	-4424.19	4350.95
Saccade L	1	111	6617195290	6617235186	39896	452.80	325.22	437.17	452.30	4.23	164.31	0.50	105.99	4006.03	-3928.10	2786.77
Saccade L	1	112	6617834613	6617894534	59921	441.38	450.54	421.77	321.63	4.75	129.91	0.33	79.31	3172.54	-178.88	1279.72
Saccade L	1	113	6618493794	6618533789	39995	157.80	223.86	418.41	263.80	16.41	1244.20	1.00	410.35	29634.11	-30805.61	23490.40
Saccade L	1	114	6618973610	6619013288	39678	441.86	261.58	438.81	416.55	4.11	249.21	0.50	103.53	6165.35	-3713.70	4146.96
Saccade L	1	115	6620511540	6620531548	20008	454.88	257.39	461.29	259.05	0.26	26.53	0.00	12.97	364.66	-511.58	400.63
Saccade L	1	116	6620851185	6620891156	39971	462.88	291.19	445.37	430.15	4.10	190.27	0.51	102.65	4691.90	-4027.51	3462.91
Saccade L	1	117	6623967981	6623987677	19696	437.25	274.47	436.47	273.06	0.10	5.46	0.00	4.83	-7.31	-25.10	14.74
Saccade L	1	118	6624207452	6624247431	39979	433.55	306.60	422.70	424.81	3.74	166.64	0.50	93.67	4103.61	-2594.22	2554.35
Saccade L	1	119	6627144175	6627164520	20345	433.95	281.73	431.54	363.99	2.09	210.24	1.00	102.48	5197.74	-3307.03	3383.73
Saccade L	1	120	6627265137	6627284218	19081	417.49	447.65	418.91	450.70	0.10	8.58	1.00	5.25	116.95	-81.11	67.61
Saccade L	1	121	6627964495	6627983195	18700	422.07	250.30	423.73	319.76	0.91	177.51	1.00	48.54	4201.38	-4284.59	2834.82
Saccade L	1	122	6628342857	6628582601	239744	417.41	326.55	417.88	325.49	76.67	1328.88	0.67	319.81	33162.96	-25206.77	11314.76
Saccade L	1	123	6629741298	6629761378	20080	421.67	324.44	444.83	324.30	0.46	59.21	1.00	22.92	1462.99	-1446.10	1166.11
Saccade L	1	124	6630080861	6630120731	39870	418.18	322.08	415.80	320.07	5.09	314.71	0.50	127.78	7761.41	-7747.15	7711.13
Saccade L	1	125	6630620304	6630640216	19912	420.95	373.77	415.95	423.08	1.85	164.81	0.00	93.11	2213.04	-3049.63	2767.41
Saccade L	1	126	6631359606	6631639107	279501	437.27	285.46	427.73	323.72	53.83	1311.22	0.00	192.60	7866.24	-32503.05	5525.19
Saccade L	1	127	6634016428	6634036347	19919	401.25	294.90	397.50	335.89	0.78	105.18	1.00	39.03	2608.96	-2453.76	2081.94
Saccade L	1	128	6635654677	6635675605	20928	356.70	321.91	348.04	296.64	0.48	68.25	1.00	23.03	1642.22	-1636.09	1145.98
Saccade L	1	129	6637492571	6637512468	19897	325.85	264.99	304.87	261.24	0.47	54.49	1.00	23.48	1220.55	-1261.48	1004.83
Saccade L	1	130	6639690191	6639710157	19966	367.81	274.51	353.56	249.91	0.47	72.65	1.00	23.32	1657.20	-1704.15	1123.68
Saccade L	1	131	6640389211	6640409303	20092	399.70	257.17	474.03	260.35	1.29	190.06	1.00	64.27	4632.27	-4453.42	3060.54
Saccade L	1	132	6641208425	6641228394	19969	492.58	283.52	562.57	285.74	1.69	178.90	1.00	84.77	4390.98	-4175.46	3941.68
Saccade L	1	133	6641508017	6641528033	20016	596.06	292.49	498.36	291.91	2.20	249.55	1.00	109.90	6154.78	-6191.91	4970.13
Saccade L	1	134	6642087428	6642147336	59908	198.61	269.73	454.12	307.28	8.16	289.27	0.67	136.19	7151.53	-5508.75	4341.37
Saccade L	1	135	6643166525	6643186089	19564	522.78	317.32	523.50	316.31	0.61	99.82	1.00	31.41	-58.14	-2416.13	979.84
Saccade L	1	136	6644105096	6644125178	20082	463.78	279.89	461.33	278.96	0.15	9.73	0.00	7.35	3.33	-82.95	31.14
Saccade L	1	137	6645084055	6645104079	20024	366.53	311.33	460.27	302.02	2.12	240.60	1.00	105.97	5834.02	-5913.97	4074.81
Saccade L	1	138	6645443677	6645464606	20929	464.53	316.11	373.76	325.71	2.34	233.14	1.00	111.69	5618.15	-5543.25	5040.71
Saccade L	1	139	6645723442	6645743336	19894	284.42	335.70	284.80	336.73	0.04	2.79	1.00	2.22	1057.63	-26.08	365.49
Saccade L	1	140	6646022969	6646043026	20057	278.18	337.02	217.59	328.53	1.46	156.32	1.00	72.67	3851.76	-3655.81	3378.98
Saccade L	1	141	6647001923	6647021838	19915	257.01	284.69	236.41	277.01	0.44	56.20	1.00	21.96	1252.17	-1278.20	859.05
Saccade L	1	142	6647761396	6647780965	19569	300.16	256.18	303.95	256.72	0.17	9.78	1.00	8.91	13.74	-66.78	36.56
Saccade L	1	143	6648280462	6648300456	19994	349.80	226.92	352.65	225.06	0.20	12.41	1.00	9.77	-65.11	-92.73	75.40
Saccade L	1	144	6650258492	6650318352	59860	298.21	291.24	122.87	290.44	5.75	188.81	0.66	96.02	4578.94	-4221.38	2949.68
